ms_gush,ms_chelka,ktatrova
6651,31,12
6650,31,12
6770,36,12
6651,18,12
6769,74,12
6769,44,12
6651,37,12
6770,24,12
6651,10,12
6651,16,12
6650,38,12
6644,59,12
6770,30,12
6651,43,12
6651,40,12
6651,12,12
6651,11,12
6770,31,12
6650,42,12
6650,10,12
6651,105,12
6771,35,12
6650,44,12
6651,84,12
6651,83,12
6650,47,12
6651,65,12
6651,95,12
6646,4,12
6650,6,12
6651,194,12
6627,608,12
6629,120,12
6628,791,12
6627,634,12
6628,48,12
6628,47,12
6628,588,12
6628,52,12
6628,45,12
6628,53,12
6628,44,12
6628,43,12
6628,76,12
6628,66,12
6651,63,12
6651,152,12
6651,161,12
6651,164,12
6651,128,12
6651,159,12
6651,198,12
6651,206,12
6651,156,12
6646,5,12
6651,136,12
6770,13,12
6651,133,12
6651,169,12
6651,200,12
6651,139,12
6651,148,12
6651,217,12
6651,211,12
6651,212,12
6651,142,12
6651,185,12
6651,215,12
6651,182,12
6651,220,12
6651,175,12
6650,52,12
6651,230,12
6651,176,12
6647,9,12
6769,60,12
6771,18,12
6771,40,12
6647,12,12
6772,56,12
6770,7,12
6771,15,12
6645,45,12
6646,79,12
6771,42,12
6772,4,12
6771,14,12
6771,13,12
6645,17,12
6645,14,12
6772,18,12
6645,15,12
6647,4,12
6772,19,12
6771,39,12
6772,35,12
6644,47,12
6629,172,12
6649,239,12
7223,8,12
6629,130,12
6626,124,12
6626,154,12
6628,102,12
6628,119,12
6628,57,12
6628,35,12
6628,571,12
6628,103,12
6628,572,12
6628,104,12
6626,156,12
6628,84,12
6628,63,12
6628,37,12
6628,812,12
6629,198,12
6629,197,12
6649,258,12
6649,255,12
6772,50,12
6772,53,12
6772,30,12
6644,34,12
6772,46,12
6772,31,12
6772,45,12
6644,40,12
6647,13,12
6772,62,12
6644,55,12
6645,7,12
6649,275,12
6629,29,12
6629,48,12
6772,25,12
6772,40,12
6772,47,12
6772,41,12
6644,56,12
6208,4,12
6628,61,12
6628,135,12
6628,141,12
6628,136,12
6628,81,12
6628,140,12
6628,108,12
6628,143,12
6628,80,12
6627,486,12
6627,561,12
6628,109,12
6628,153,12
6627,540,12
6628,428,12
6628,138,12
6644,25,12
6627,541,12
6627,563,12
6628,185,12
6628,184,12
6628,183,12
6627,543,12
6628,202,12
6628,244,12
6629,171,12
6649,552,12
6629,22,12
6629,9,12
6645,8,12
6644,61,12
6771,21,12
6647,31,12
6648,40,12
6644,19,12
6648,9,12
6648,50,12
6648,46,12
6645,30,12
6648,54,12
6648,62,12
6648,21,12
6203,20,12
6629,174,12
6651,67,12
6651,55,12
6651,69,12
6651,113,12
6651,110,12
6645,28,12
6645,27,12
6648,25,12
6644,21,12
6629,166,12
6645,20,12
6629,180,12
6629,125,12
6629,16,12
7223,17,12
6649,253,12
6644,24,12
6644,23,12
6645,33,12
6627,18,12
6649,279,12
6629,50,12
6649,292,12
6651,125,12
6651,232,12
6651,224,12
6651,234,12
6651,228,12
6651,180,12
6627,20,12
6629,43,12
6628,176,12
6628,181,12
6628,180,12
6628,547,12
6649,295,12
6649,277,12
6649,280,12
6649,286,12
6769,71,12
6627,567,12
6628,414,12
6628,196,12
6627,550,12
6628,197,12
6627,568,12
6628,263,12
6628,417,12
6629,30,12
6629,31,12
6768,35,12
6768,28,12
6769,9,12
6769,13,12
6628,200,12
6627,569,12
6628,261,12
6628,201,12
6628,257,12
6627,571,12
6628,256,12
6769,87,12
6769,88,12
6627,21,12
6769,8,12
6628,378,12
6628,247,12
6628,254,12
6627,578,12
6627,640,12
6628,219,12
6628,250,12
6768,7,12
6769,19,12
6769,18,12
6770,42,12
6770,20,12
6769,22,12
6770,39,12
6650,25,12
6770,28,12
6770,22,12
6770,35,12
6650,32,12
6650,30,12
6769,43,12
6651,27,12
6770,18,12
6769,39,12
6651,35,12
6651,24,12
6650,34,12
6651,38,12
6651,15,12
6770,19,12
6651,44,12
6628,383,12
6628,220,12
6627,584,12
6628,269,12
6627,590,12
6770,47,12
6650,45,12
6769,48,12
6651,47,12
6770,32,12
6651,75,12
6769,52,12
6651,51,12
6651,92,12
6769,76,12
6651,116,12
6651,53,12
6651,71,12
6627,664,12
6627,592,12
6627,626,12
6627,667,12
6628,227,12
6646,60,12
6651,88,12
6651,57,12
6651,97,12
6651,64,12
6651,58,12
6771,33,12
6651,126,12
6651,61,12
6651,192,12
6771,19,12
6651,165,12
6651,157,12
6769,17,12
6769,16,12
6770,26,12
6769,23,12
6770,38,12
6770,27,12
6769,27,12
6770,34,12
6770,44,12
6650,29,12
6770,41,12
6770,45,12
6770,23,12
6651,28,12
6651,33,12
6651,26,12
6651,20,12
6651,21,12
6650,33,12
6769,73,12
6770,46,12
6651,42,12
6650,37,12
6651,13,12
6650,39,12
6771,49,12
6770,25,12
6651,79,12
6650,41,12
6651,78,12
6770,51,12
6651,76,12
6651,45,12
6651,196,12
6651,239,12
6651,137,12
6651,205,12
6651,237,12
6771,32,12
6651,167,12
6651,203,12
6651,201,12
6651,135,12
6651,242,12
6651,188,12
6651,154,12
6628,368,12
6627,603,12
6627,629,12
6627,597,12
6628,369,12
6627,604,12
6627,630,12
6651,173,12
6651,140,12
6651,155,12
6651,216,12
6650,51,12
6651,221,12
6651,147,12
6651,181,12
6651,226,12
6770,48,12
6646,74,12
6770,8,12
6646,10,12
6772,2,12
6646,78,12
6645,42,12
6645,40,12
6644,29,12
6645,41,12
6645,10,12
6651,46,12
6651,101,12
6651,80,12
6651,81,12
6651,118,12
6651,117,12
6651,93,12
6651,70,12
6651,114,12
6651,87,12
6769,54,12
6651,90,12
6627,633,12
6769,41,12
6651,112,12
6770,6,12
6651,195,12
6651,153,12
6651,60,12
6651,163,12
6651,129,12
6651,191,12
6651,131,12
6651,207,12
6651,138,12
6651,168,12
6771,46,12
6772,3,12
6644,35,12
6771,47,12
6644,31,12
6772,22,12
6771,29,12
6772,33,12
6772,52,12
6772,38,12
6644,3,12
6644,37,12
6772,51,12
6648,17,12
6644,58,12
6771,4,12
6647,26,12
6772,60,12
6651,130,12
6651,208,12
6651,209,12
6651,189,12
6651,202,12
6650,49,12
6651,170,12
6651,210,12
6651,134,12
6651,172,12
6651,214,12
6651,141,12
6650,50,12
6651,183,12
6651,231,12
6651,236,12
6770,49,12
6770,12,12
6647,55,12
6645,44,12
6645,39,12
6771,43,12
6644,32,12
6645,13,12
6771,45,12
6645,16,12
6771,44,12
6771,48,12
6771,12,12
6644,38,12
6772,36,12
6645,2,12
6772,43,12
6772,37,12
6772,29,12
6772,54,12
6645,6,12
6772,23,12
6772,28,12
6644,43,12
6644,49,12
6647,32,12
6647,30,12
6648,44,12
6648,38,12
6648,41,12
6648,45,12
6647,29,12
6648,51,12
6648,47,12
6648,56,12
6648,64,12
6645,29,12
6648,22,12
6645,25,12
6645,23,12
6648,18,12
6771,7,12
6648,43,12
6771,6,12
6648,39,12
6648,37,12
6648,36,12
6648,20,12
6643,34,12
6648,49,12
6644,6,12
6645,9,12
6648,48,12
6648,52,12
6648,55,12
6648,59,12
6648,60,12
6203,18,12
6645,26,12
6645,36,12
6645,21,12
6649,276,12
6769,12,12
6768,16,12
6647,3,12
6644,46,12
6772,59,12
6627,609,12
6627,602,12
6629,162,12
6629,124,12
6629,169,12
6629,167,12
6629,164,12
6649,252,12
6627,15,12
6629,17,12
6629,19,12
6629,21,12
6629,23,12
6649,288,12
6649,284,12
6649,281,12
6629,25,12
6629,26,12
6629,24,12
6649,285,12
6768,33,12
6769,7,12
6627,19,12
6769,69,12
6769,70,12
6769,10,12
6769,21,12
6768,39,12
6769,26,12
6650,26,12
6770,17,12
6769,42,12
6651,30,12
6651,32,12
6651,25,12
6651,19,12
6651,34,12
6651,17,12
6650,61,12
6651,36,12
6651,23,12
6651,22,12
6651,39,12
6650,35,12
6770,37,12
6650,36,12
6651,14,12
6650,11,12
6651,41,12
6771,34,12
6651,103,12
6650,12,12
6651,102,12
6769,75,12
6651,74,12
6651,104,12
6651,77,12
6651,123,12
6651,107,12
6651,99,12
6651,115,12
6770,10,12
6651,62,12
6651,111,12
6651,127,12
6651,193,12
6651,59,12
6771,20,12
6651,162,12
6651,151,12
6651,197,12
6651,238,12
6651,199,12
6651,190,12
6651,204,12
6651,166,12
6651,132,12
6651,158,12
6651,240,12
6651,149,12
6651,241,12
6651,187,12
6651,171,12
6651,213,12
6651,219,12
6651,186,12
6651,218,12
6651,174,12
6651,143,12
6650,53,12
6651,184,12
6651,222,12
6651,177,12
6651,225,12
6651,178,12
6646,9,12
6647,44,12
6771,41,12
6771,30,12
6771,16,12
6645,43,12
6644,28,12
6645,4,12
6647,27,12
6645,5,12
6645,18,12
6645,11,12
6647,45,12
6647,52,12
6772,20,12
6772,34,12
6644,41,12
6772,21,12
6772,32,12
6644,44,12
6772,6,12
6772,42,12
6772,55,12
6772,44,12
6772,39,12
6644,50,12
6644,62,12
6644,65,12
6644,52,12
6772,26,12
6644,64,12
6771,23,12
6644,5,12
6648,42,12
6647,28,12
6643,81,12
6648,65,12
6771,5,12
6648,123,12
6643,82,12
6645,37,12
6645,31,12
6648,58,12
6648,57,12
6648,53,12
6648,63,12
6648,61,12
6648,26,12
6644,26,12
6645,12,12
6645,22,12
6645,32,12
6645,35,12
6772,58,12
6629,205,12
6769,59,12
6769,62,12
6627,681,12
6627,682,12
6630,403,12
6630,382,12
6630,383,12
6630,253,12
6630,730,12
6630,359,12
6630,377,12
6630,264,12
6630,538,12
6630,385,12
6630,600,12
6630,541,12
6630,599,12
6630,734,12
6631,201,12
6631,192,12
6631,191,12
6631,190,12
6630,510,12
6630,405,12
6630,414,12
6630,392,12
6630,563,12
6630,386,12
6631,195,12
6631,200,12
6630,561,12
6630,251,12
6630,727,12
6630,351,12
6629,121,12
6629,160,12
6629,175,12
7223,50,12
6649,254,12
6630,732,12
6630,350,12
6629,158,12
6629,129,12
6629,148,12
6629,151,12
7223,65,12
7223,54,12
6630,578,12
6630,288,12
6630,508,12
6630,592,12
6630,557,12
6630,559,12
6630,558,12
6630,551,12
6630,562,12
6630,634,12
6630,587,12
6629,119,12
6629,128,12
6629,147,12
6629,115,12
7223,13,12
6629,176,12
6629,122,12
6649,237,12
6630,273,12
6630,270,12
6630,263,12
6630,548,12
6630,660,12
6630,661,12
6630,528,12
6630,522,12
6630,534,12
6630,649,12
6630,647,12
6630,296,12
6630,571,12
6630,547,12
6630,544,12
6630,549,12
6630,564,12
6630,523,12
6630,645,12
6630,646,12
6630,650,12
6630,654,12
6630,655,12
6630,638,12
6630,637,12
6630,524,12
6630,525,12
6630,651,12
6630,652,12
6630,653,12
6627,559,12
6631,167,12
6631,171,12
6628,591,12
6628,590,12
6650,23,12
6650,22,12
6650,17,12
6650,13,12
6650,9,12
6650,8,12
6650,7,12
6650,55,12
6647,10,12
6647,11,12
6647,50,12
6626,123,12
6626,147,12
6626,126,12
6631,166,12
6631,222,12
6629,163,12
6770,21,12
6630,391,12
6630,601,12
6631,225,12
6650,19,12
6650,16,12
6651,6,12
6651,7,12
6651,1,12
6650,62,12
6650,5,12
6651,109,12
6651,229,12
6650,58,12
6650,56,12
6650,20,12
6651,8,12
6651,9,12
6626,127,12
6631,234,12
6631,161,12
6769,57,12
6650,3,12
6651,3,12
6651,2,12
6651,144,12
6651,146,12
6650,54,12
6651,145,12
6650,60,12
6631,219,12
6631,230,12
6631,232,12
6627,686,12
6628,699,12
6626,85,12
6628,646,12
6628,778,12
6631,233,12
6631,208,12
6647,47,12
6647,54,12
6631,220,12
6629,132,12
6630,581,12
6627,615,12
6627,622,12
6627,614,12
6627,613,12
6627,623,12
6647,57,12
6650,75,12
6650,74,12
6650,77,12
6629,181,12
6769,86,12
6629,183,12
6650,70,12
6769,38,12
6650,72,12
6769,34,12
6769,72,12
6769,78,12
6769,82,12
6769,81,12
6769,77,12
6650,65,12
6649,568,12
6649,311,12
6649,320,12
6649,313,12
6649,567,12
7223,56,12
7223,39,12
7223,7,12
7223,47,12
6649,314,12
6649,548,12
6649,560,12
6649,359,12
7223,9,12
7223,6,12
7223,57,12
7223,43,12
7223,58,12
7223,26,12
7223,18,12
6630,190,12
6649,321,12
6631,205,12
7223,25,12
7223,49,12
7223,59,12
7223,21,12
6617,5,12
6649,557,12
6649,367,12
6649,76,12
6649,363,12
7223,32,12
7223,10,12
7223,30,12
7223,16,12
7223,23,12
7223,28,12
7223,22,12
7223,19,12
7223,20,12
6649,312,12
6649,324,12
6631,204,12
6631,193,12
6772,5,12
6769,46,12
6769,47,12
6769,49,12
6769,50,12
6649,307,12
6649,513,12
6649,536,12
6649,516,12
6649,296,12
6769,65,12
6768,3,12
6649,518,12
6649,519,12
6768,41,12
6768,5,12
6649,244,12
6628,757,12
6628,758,12
6628,763,12
6628,700,12
6628,304,12
6628,575,12
6628,682,12
6628,310,12
6628,88,12
6628,89,12
6628,665,12
6628,652,12
6628,704,12
6629,44,12
6649,554,12
6649,558,12
6649,555,12
6628,840,12
6649,303,12
6649,322,12
6649,317,12
6649,250,12
6649,527,12
6649,514,12
6768,19,12
6649,504,12
7221,8,12
6649,530,12
6649,523,12
6649,528,12
6649,509,12
6628,736,12
6628,659,12
6628,660,12
6630,274,12
6649,512,12
6768,20,12
6768,23,12
6768,18,12
6649,521,12
6649,526,12
6649,234,12
6649,540,12
6628,765,12
6628,735,12
6628,742,12
6628,743,12
6630,260,12
6630,406,12
6630,384,12
6630,192,12
6631,194,12
6631,196,12
6630,553,12
6630,728,12
6630,729,12
6629,159,12
6629,177,12
7223,5,12
6629,202,12
7223,62,12
6630,590,12
6630,255,12
6630,265,12
6628,655,12
6628,664,12
6628,722,12
6628,689,12
6628,636,12
6628,680,12
6628,72,12
6628,808,12
6628,582,12
6628,764,12
6628,667,12
6628,687,12
6628,685,12
6628,756,12
6628,641,12
6630,234,12
6630,636,12
6630,642,12
6630,648,12
6630,656,12
6630,657,12
6631,243,12
6631,207,12
6631,206,12
6628,653,12
6628,661,12
6628,696,12
6628,705,12
6628,681,12
6628,686,12
6628,677,12
6628,676,12
6628,728,12
6628,71,12
6628,73,12
6628,691,12
6628,755,12
6630,560,12
6630,512,12
6630,501,12
6628,348,12
6630,537,12
6630,256,12
6630,410,12
6630,596,12
6631,72,12
6628,613,12
6628,534,12
6631,74,12
6629,131,12
6629,112,12
6649,316,12
6649,229,12
6630,345,12
6630,328,12
6631,224,12
6629,116,12
6629,65,12
7223,33,12
6630,569,12
6630,279,12
6630,250,12
6630,286,12
6630,593,12
6630,576,12
6630,269,12
6649,565,12
6628,614,12
6628,543,12
6628,626,12
6630,505,12
6630,244,12
6630,404,12
6630,735,12
6630,216,12
6629,61,12
6631,213,12
6631,214,12
6630,249,12
6630,568,12
6630,281,12
6630,191,12
6630,332,12
6631,75,12
6631,223,12
7223,45,12
6649,493,12
6628,546,12
6630,376,12
6630,401,12
6630,507,12
6630,672,12
6630,726,12
6629,67,12
6631,245,12
6648,150,12
6648,153,12
6770,50,12
6648,156,12
7222,5,12
6631,237,12
6650,18,12
6650,24,12
6651,5,12
6651,4,12
6650,15,12
6650,14,12
6646,6,12
6769,56,12
6650,59,12
6650,57,12
6647,21,12
6628,693,12
6626,146,12
6769,55,12
6631,221,12
6631,229,12
6631,240,12
6627,687,12
6769,67,12
6769,79,12
6650,78,12
6649,291,12
6626,51,12
7223,46,12
7223,48,12
6649,551,12
6649,549,12
6649,370,12
6649,77,12
6649,350,12
6771,36,12
7223,14,12
7223,15,12
7223,24,12
7223,31,12
7223,60,12
7223,27,12
6649,309,12
6769,45,12
6769,53,12
6649,304,12
6649,323,12
6649,305,12
6649,231,12
6649,531,12
6649,517,12
6649,515,12
6768,2,12
6768,24,12
6649,520,12
6649,533,12
6649,243,12
6649,539,12
6628,759,12
6628,729,12
6628,694,12
6628,658,12
6628,654,12
6628,666,12
6628,663,12
6628,723,12
6628,683,12
6628,635,12
6628,74,12
6628,70,12
6628,587,12
6628,581,12
6628,766,12
6628,690,12
6628,684,12
6628,697,12
6630,517,12
6630,322,12
6630,526,12
6630,588,12
6630,533,12
6630,639,12
6772,14,12
6772,13,12
6769,58,12
6647,25,12
6647,24,12
6630,527,12
6630,321,12
6630,567,12
6630,555,12
6630,276,12
6630,518,12
6630,519,12
6630,520,12
6630,352,12
6772,61,12
6651,124,12
6630,356,12
6630,348,12
6630,302,12
6630,277,12
6630,589,12
6772,17,12
6772,15,12
6646,18,12
6646,77,12
6636,647,12
6651,150,12
6768,26,12
6768,46,12
6768,48,12
6631,182,12
6631,162,12
6627,655,12
6628,230,12
6628,332,12
6768,17,12
6631,132,12
6631,160,12
6627,498,12
6628,231,12
6628,789,12
6627,586,12
6628,786,12
6627,755,12
6768,47,12
6772,10,12
6772,11,12
6631,177,12
6631,131,12
6627,503,12
6631,242,12
6631,246,12
6631,250,12
6630,325,12
6630,570,12
6627,754,12
6630,583,12
6630,504,12
6630,330,12
6630,584,12
6630,540,12
6649,318,12
6649,571,12
6631,73,12
6628,542,12
6628,625,12
6628,623,12
6649,230,12
6630,506,12
6630,358,12
6630,673,12
6630,731,12
6629,127,12
6630,294,12
6630,217,12
6647,19,12
6647,7,12
6647,33,12
6631,247,12
6647,6,12
6647,37,12
6647,39,12
6647,41,12
6647,42,12
6647,36,12
6627,639,12
6628,770,12
6628,772,12
6627,488,12
6628,216,12
6627,512,12
6628,222,12
6627,653,12
6627,560,12
6626,159,12
6628,316,12
6626,157,12
6626,128,12
6647,22,12
6647,40,12
6627,491,12
6627,656,12
6628,333,12
6628,229,12
6627,679,12
6626,152,12
6626,161,12
6626,151,12
6627,649,12
6627,558,12
6629,18,12
6629,27,12
6629,28,12
6629,33,12
6629,15,12
6650,27,12
6629,35,12
6628,774,12
6627,492,12
6628,232,12
6627,493,12
6628,165,12
6627,652,12
6628,234,12
6628,792,12
6628,788,12
6628,793,12
6627,675,12
6628,837,12
6628,849,12
6771,37,12
6628,848,12
6628,821,12
6628,826,12
6628,850,12
6628,400,12
6628,401,12
6628,391,12
6628,392,12
6628,619,12
6628,846,12
6628,361,12
6628,334,12
6628,404,12
6628,387,12
6628,631,12
6628,402,12
6628,335,12
6628,272,12
6628,271,12
6628,393,12
6628,386,12
6628,337,12
6628,359,12
6628,557,12
6628,618,12
6628,389,12
6628,385,12
6628,403,12
6629,209,12
6628,804,12
6628,721,12
6628,286,12
6208,18,12
6628,363,12
6628,782,12
6628,720,12
6645,34,12
6628,362,12
6628,347,12
6628,801,12
7223,51,12
7223,52,12
6630,498,12
7223,75,12
6630,502,12
6630,267,12
6630,606,12
6649,310,12
6649,572,12
6628,544,12
6630,613,12
6630,231,12
6630,280,12
7223,37,12
7223,4,12
7223,77,12
6630,658,12
6630,663,12
6630,664,12
6630,659,12
6630,827,12
6630,617,12
6630,669,12
6628,545,12
6628,630,12
6628,624,12
6630,415,12
7223,11,12
7223,38,12
7223,12,12
7223,64,12
7223,66,12
6649,315,12
6630,299,12
7223,63,12
6630,668,12
6630,602,12
6630,610,12
7223,36,12
6630,556,12
6630,521,12
6772,16,12
6769,63,12
6645,19,12
6648,137,12
6650,43,12
6648,27,12
6648,30,12
6647,5,12
7225,2,12
6768,44,12
6772,12,12
6631,181,12
6627,485,12
6627,487,12
6627,497,12
6628,790,12
6627,684,12
6627,588,12
6208,17,12
6647,35,12
6647,34,12
6647,56,12
6627,657,12
6628,768,12
6627,489,12
6627,654,12
6627,689,12
6626,162,12
6627,661,12
6627,660,12
6629,45,12
6629,51,12
6629,46,12
6650,21,12
6628,820,12
6628,851,12
6628,399,12
6628,390,12
6628,398,12
6628,278,12
6628,270,12
6628,388,12
6628,356,12
6649,241,12
6649,240,12
6649,238,12
6649,246,12
6629,137,12
6649,257,12
6649,265,12
6632,444,12
6629,84,12
6649,263,12
6632,445,12
6628,346,12
6628,287,12
6628,839,12
6628,350,12
6628,716,12
6628,803,12
6211,5,12
6627,598,12
6627,658,12
6627,753,12
6627,605,12
6627,647,12
6631,257,12
6631,244,12
6631,174,12
6631,178,12
6631,255,12
6631,254,12
6631,199,12
6630,665,12
7223,42,12
6649,233,12
6630,503,12
7223,40,12
6649,308,12
6649,574,12
7223,70,12
6631,98,12
6630,667,12
7223,3,12
7223,29,12
6631,148,12
6628,16,12
6628,738,12
6628,730,12
6618,9,12
6628,852,12
6628,358,12
6628,853,12
6619,5,12
6631,146,12
6628,745,12
6619,6,12
6628,731,12
6629,109,12
6631,144,12
6631,149,12
6631,211,12
6620,4,12
6619,7,12
6628,740,12
6628,737,12
6628,732,12
6618,3,12
6629,87,12
6629,139,12
6649,261,12
6649,260,12
6649,256,12
6627,600,12
6627,607,12
6631,256,12
6631,253,12
6631,249,12
6631,147,12
6631,145,12
6631,150,12
6631,212,12
6619,2,12
6628,794,12
6628,760,12
6628,741,12
6628,739,12
6617,4,12
6628,854,12
6631,151,12
6631,183,12
6628,85,12
6628,87,12
6628,94,12
6628,93,12
6628,97,12
6628,96,12
6628,95,12
6628,856,12
6628,86,12
6628,90,12
6628,318,12
6628,855,12
6628,857,12
6646,55,12
6646,15,12
6646,73,12
6646,14,12
6646,72,12
6646,70,12
6646,71,12
6646,67,12
6646,58,12
6636,648,12
6646,76,12
6646,75,12
6646,68,12
6646,59,12
6627,360,12
6646,57,12
6646,38,12
6646,56,12
6627,365,12
6627,368,12
6626,83,12
6626,84,12
6629,207,12
6649,544,12
6629,203,12
6629,75,12
6649,245,12
6649,264,12
6649,538,12
6649,535,12
6649,282,12
6649,289,12
6649,290,12
6649,534,12
6649,529,12
6649,224,12
6649,227,12
6646,54,12
6646,53,12
6646,46,12
6646,52,12
6646,47,12
6646,49,12
6646,50,12
6646,48,12
6646,51,12
6627,31,12
6627,361,12
6627,17,12
6627,363,12
6627,24,12
6646,65,12
6646,63,12
6636,646,12
6646,61,12
6646,62,12
6646,66,12
6646,39,12
6636,85,12
6636,645,12
6646,64,12
6646,19,12
6636,643,12
6636,642,12
6646,45,12
6646,44,12
6648,28,12
6648,192,12
6627,366,12
6627,371,12
6627,375,12
6627,683,12
6627,677,12
6627,379,12
6627,401,12
6628,858,12
6628,859,12
6628,273,12
6631,215,12
6631,135,12
6631,123,12
6631,124,12
6631,125,12
6631,226,12
6631,176,12
6631,173,12
6631,187,12
6631,127,12
6631,133,12
6631,129,12
6631,128,12
6631,126,12
6631,137,12
6631,122,12
6769,37,12
6769,68,12
6769,36,12
6769,35,12
6769,31,12
6769,33,12
6769,14,12
6769,32,12
6769,30,12
6769,84,12
6769,89,12
6769,28,12
6769,29,12
6769,85,12
6769,66,12
6650,73,12
6769,83,12
6650,64,12
6650,76,12
6650,63,12
6769,80,12
6630,721,12
6630,627,12
6630,631,12
6629,188,12
6630,632,12
6629,191,12
6629,152,12
6629,154,12
6630,630,12
7223,34,12
6630,625,12
6629,189,12
6629,157,12
6629,156,12
6629,146,12
6630,620,12
6630,622,12
6629,70,12
6629,195,12
6629,192,12
6629,185,12
6629,3,12
6629,68,12
6768,4,12
6768,9,12
6768,34,12
6768,32,12
6770,14,12
6770,33,12
6770,5,12
6770,15,12
6768,38,12
6768,37,12
6768,36,12
6768,21,12
6768,27,12
6768,10,12
6768,22,12
6771,9,12
6771,38,12
6771,10,12
6771,24,12
6771,25,12
6771,22,12
6771,8,12
6771,27,12
6771,28,12
6771,11,12
6771,26,12
6648,143,12
6648,23,12
6631,130,12
6631,179,12
6628,662,12
6628,678,12
6628,679,12
6628,718,12
6628,844,12
6628,702,12
6628,669,12
6628,668,12
6631,136,12
6628,657,12
6628,651,12
6628,703,12
6628,845,12
6628,836,12
6631,163,12
6628,692,12
6628,746,12
6628,762,12
6628,747,12
6631,159,12
6628,633,12
6628,688,12
6628,656,12
6628,695,12
6628,701,12
6628,717,12
6768,14,12
6768,12,12
6768,13,12
6770,4,12
6768,11,12
6768,15,12
6768,31,12
6631,197,12
6649,300,12
6768,30,12
6772,57,12
6772,8,12
6769,64,12
6649,537,12
6768,40,12
6629,73,12
6649,215,12
6649,269,12
6649,522,12
6649,524,12
6631,203,12
6631,202,12
6631,258,12
6628,841,12
6631,251,12
6649,242,12
6649,251,12
6630,272,12
6649,319,12
6630,736,12
6630,408,12
6630,409,12
6631,236,12
6632,501,12
6649,249,12
6649,262,12
6649,248,12
6649,232,12
6631,231,12
6631,238,12
6631,235,12
6631,239,12
6772,9,12
6772,7,12
6649,545,12
6649,525,12
6649,219,12
6649,306,12
6631,248,12
6628,842,12
6649,236,12
6649,247,12
6630,536,12
6625,550,21
6625,549,21
6636,130,21
6627,252,21
6625,558,21
6625,557,21
6625,313,21
6636,612,21
6636,774,21
6636,753,21
6636,733,21
6636,147,21
6636,534,21
6636,754,21
6636,638,21
6636,61,21
6636,626,21
6625,572,21
6625,632,21
6625,1215,21
6625,307,21
6636,511,21
6646,86,21
6636,145,21
6636,146,21
6636,107,21
6636,599,21
6636,752,21
6636,735,21
6636,35,21
6636,600,21
6626,111,21
6626,113,21
6625,823,21
6625,786,21
6626,115,21
6626,116,21
6626,117,21
6626,163,21
6625,816,21
6626,43,21
6626,164,21
6625,789,21
6625,944,21
6625,947,21
6625,807,21
6625,1206,21
6625,247,21
6625,1010,21
6625,791,21
6627,151,21
6626,110,21
6625,783,21
6625,1129,21
6625,1127,21
6625,1041,21
6627,268,21
6625,504,21
6636,675,21
6627,305,21
6625,854,21
6636,144,21
6636,106,21
6636,108,21
6636,627,21
6792,143,21
6792,127,21
6792,129,21
6627,137,21
6792,134,21
6627,108,21
6792,5,21
6625,649,21
6625,1138,21
6627,192,21
6627,164,21
6625,1030,21
6627,188,21
6627,276,21
6636,577,21
6636,715,21
6636,624,21
6636,563,21
6625,798,21
6792,7,21
6625,931,21
6625,1192,21
6625,275,21
6625,951,21
6625,235,21
6625,804,21
6625,273,21
6625,805,21
6625,954,21
6627,170,21
6625,810,21
6625,824,21
6626,39,21
6625,785,21
6625,246,21
6625,948,21
6625,814,21
6627,130,21
6627,129,21
6627,124,21
6625,995,21
6792,125,21
6792,124,21
6627,110,21
6625,959,21
6792,69,21
6792,73,21
6792,84,21
6792,89,21
6792,90,21
6625,999,21
6625,605,21
6625,610,21
6625,608,21
6625,641,21
6792,130,21
6792,138,21
6792,3,21
6792,4,21
6792,8,21
6792,9,21
6792,10,21
6625,274,21
6792,23,21
6625,943,21
6625,1095,21
6625,613,21
6625,1137,21
6625,973,21
6625,918,21
6624,474,21
6627,136,21
6625,264,21
6625,257,21
6627,454,21
6624,471,21
6625,124,21
6627,440,21
6627,321,21
6625,1136,21
6627,280,21
6625,503,21
6625,1242,21
6625,531,21
6625,543,21
6627,222,21
6636,282,21
6636,137,21
6636,443,21
6636,293,21
6644,53,21
6625,1150,21
6625,741,21
6625,505,21
